X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
4293637.33739542,2512320.47273348,train,0.004673310828864227,55.67022866620781,0.531754333019964
4488717.00100696,2560160.23462593,train,0.0027425491054004357,45.91441386227636,0.39992168192925337
4322481.19923334,2447099.9695185,train,300557.9679582996,100.0,0.9999999863082442
4325211.19064204,2446021.19929051,train,0.01940312615104582,78.2058729125319,0.8250227407971222
4473063.68332616,2478305.96256181,train,1380490.8857074613,100.0,0.9999999970190557
4418024.18406858,2596584.27755639,train,0.006720349508571639,61.56497392590287,0.6202150028241787
4358668.62499714,2464678.88310534,train,0.014785283792526974,75.05991271139663,0.7822715156908643
4390073.196846,2535287.0085874,train,0.005046147136482382,56.86049148591748,0.5508104416765641
4339275.44770158,2496855.86038352,train,0.004757523935672584,55.82864681528481,0.5361985794690682
4339289.08638342,2496868.66625616,train,0.004757523935672584,55.82864681528481,0.5361985794690682
4452423.99719797,2422626.74042147,train,0.001932201107285722,35.236874005496226,0.31951111221743017
4386205.05252934,2530864.49867524,train,0.004127035589255798,54.17154440833146,0.5007200274639242
4355710.17578692,2446045.86206339,train,6.962116156283387E-4,9.107693877573972,0.14470108528743542
4618089.54357813,2499776.78987638,train,0.0030479757012399807,48.655162351126116,0.4255082019524978
4427888.09302467,2251074.85008215,train,0.0015204115571414295,28.796235476374143,0.26978804622241986
4342892.11541541,2441318.94407335,train,0.005540490511987994,58.462072450862664,0.5738077255813259
4342882.72889908,2441319.35297051,train,0.005540490511987994,58.462072450862664,0.5738077255813259
4473065.02239875,2478286.7923182,train,1380490.8857074613,100.0,0.9999999970190557
4141533.33324387,2462190.33330871,train,0.0025118478668292583,42.2356822569929,0.3790316089098241
4618114.3098207,2499773.05253195,train,0.0030479757012399807,48.655162351126116,0.4255082019524978
4473068.10796323,2478295.19847806,train,1380490.8857074613,100.0,0.9999999970190557
4080194.80327547,2280406.60454289,train,2.7067234082760617E7,100.0,0.9999999998479651
4414899.29910304,2288534.78657047,train,8.451907468099916E-5,0.6254652731280483,0.02012509648176062
4091058.65890571,2289435.55785402,train,6.44126968977868E14,100.0,1.0
4473071.49361883,2478297.83982242,train,1380490.8857074613,100.0,0.9999999970190557
4103689.80808498,2318337.57718849,train,0.005828552684762802,60.287429948033314,0.5861541999704016
4473069.8566333,2478306.90022444,train,1380490.8857074613,100.0,0.9999999970190557
4290340.19376154,2460959.87064291,train,8.730975321939344E-4,13.054200754084373,0.17503034122955496
4525181.0785148,2323484.87700894,train,7.023353611382973E-4,9.219598691744013,0.1457882946307034
4318617.78270723,2398755.14547656,train,0.001203257143808522,23.34729699063112,0.2262431981308119
4394259.8441271,2381459.61457024,train,5.1515146031818834E-8,1.4095159147532665E-5,1.2518206210031829E-5
4476756.68263732,2363076.76314988,train,9.403851448492452E-4,15.280520559229224,0.18601039726018628
4362357.31752338,2388916.32762472,train,0.0011433460268306585,21.789577871498377,0.21742765662235725
4473057.74088617,2478308.36127051,train,1380490.8857074613,100.0,0.9999999970190557
4473061.91041136,2478311.02299832,train,1380490.8857074613,100.0,0.9999999970190557
4273601.29380924,2532102.4980897,train,0.0011144365544026131,21.27368765953325,0.21310156266658112
4316373.88625815,2578538.19142439,train,6.105565838194719E-5,0.38631354160001313,0.014619830562088244
4318597.54398776,2345524.76848167,train,1.5012699482538422E-5,0.030712858316576427,0.003634878596195495
4473372.32831078,2269839.09991177,train,0.002968456083263949,48.386482099927065,0.41905904848050674
4580476.51974302,2269028.85748367,train,1.1654084967217187E-5,0.015930753454896744,0.0028239864337429106
4420132.01624708,2305318.55505032,train,0.0021674618217863715,37.70901932265385,0.3449928528475674
4533513.06859391,2290496.33255223,train,1.693535048569088E-4,1.6485111637035044,0.03952683380467876
4485661.04001564,2327820.12460913,train,0.02062000558889775,80.7238510042559,0.8336309780556455
4372921.33024821,2262611.7719423,train,5.665417426679426E-4,6.606449605989637,0.12101176099671875
4389504.57897495,2451292.97802949,train,0.001258785209414484,24.381150274958408,0.23423828663441879
4173267.99572544,2497153.64758769,train,0.003589238739510361,52.76400918750594,0.4658683818529212
4094046.52728758,2316534.02534128,train,0.010175932289795284,70.69028091156187,0.7120468856236086
4347477.46895147,2518648.67890838,train,5.475758723734609E-4,6.4180712033860505,0.11743644499594658
4404058.01307618,2481443.87083935,train,0.018616519927881044,77.64182077069623,0.8189678357969561
4214865.41338422,2415235.26352753,train,0.013636748042540685,74.46066142512454,0.7681846435784634
4126461.34772195,2375309.25569212,train,0.006043906843023513,60.49903577169668,0.5949269897794612
4561465.63764321,2564689.58547459,train,0.002165425796199431,37.703801000327616,0.34478051438061225
4414670.51161624,2554872.37872747,train,0.0038483921075628384,53.77280883521268,0.4832503108348746
4225993.01172753,2568219.04283096,train,0.0014258539821952322,26.723251450635992,0.25732697096721296
4210019.89595971,2497447.56441742,train,0.003942602676123708,53.90035083946694,0.48929209259445633
4526880.55958804,2557791.67155364,train,0.0023373139119631245,39.11683510480572,0.3622349563855577
4115491.71263426,2453377.61779892,train,9.100087810938468E-4,14.169819275771802,0.1810899629382816
4243654.02548858,2436978.1196776,train,9.77800979034458E-4,16.330422212903912,0.1919904277498777
4624957.3294705,2455426.47384029,train,0.0018170916478190554,32.83389352253873,0.30630691444534597
4309314.4442123,2516380.09790216,train,0.0032589100909511215,50.851758234000016,0.44194145668308477
