X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
4293637.33739542,2512320.47273348,train,0.0029636587482353353,52.91041042048445,0.4953749106679651
4349784.89991101,2408135.90992422,train,0.009313890385675296,83.44972355290233,0.7552074610029997
4488717.00100696,2560160.23462593,train,0.0010203752584873633,13.783457209295833,0.25260723341680147
4322481.19923334,2447099.9695185,train,1.059468292833082,100.0,0.9971585548108725
4325211.19064204,2446021.19929051,train,0.013180379457250374,89.26975900479542,0.8136348664536088
4418024.18406858,2596584.27755639,train,0.002052442076140968,35.88120892131503,0.4047058580400607
4358668.62499714,2464678.88310534,train,0.007409529362076509,79.33055706162055,0.7105057220958148
4390073.196846,2535287.0085874,train,0.004837219097449417,74.01052655470838,0.6157185032362762
4339289.08638342,2496868.66625616,train,0.0028851319148363516,51.07135846086187,0.4886632357115619
4452423.99719797,2422626.74042147,train,9.583334587784591E-4,11.800265097329204,0.2409487693364955
4386205.05252934,2530864.49867524,train,0.004260566952642355,71.53377490117376,0.5852775760669486
4355710.17578692,2446045.86206339,train,0.0030064053134554953,54.36101187570054,0.4989549173730167
4332479.22424051,2470982.46809566,train,0.005295505081372521,75.88975657977379,0.636899660109259
4427888.09302467,2251074.85008215,train,0.0030964608582956174,56.5557288450425,0.5063332480239352
4342892.11541541,2441318.94407335,train,0.006191907772112124,77.06085279575274,0.6722364749773889
4342882.72889908,2441319.35297051,train,0.006191907772112124,77.06085279575274,0.6722364749773889
4473065.02239875,2478286.7923182,train,1.135159365858282,100.0,0.9973475164375131
4141533.33324387,2462190.33330871,train,0.0033008941446430913,61.29117946544691,0.5223021746638504
4618114.3098207,2499773.05253195,train,0.0033312144536136795,61.73140422344036,0.5245830341720753
4473068.10796323,2478295.19847806,train,1.135159365858282,100.0,0.9973475164375131
4414899.29910304,2288534.78657047,train,0.0014938642249258637,23.111110115445978,0.3310235689389611
4091058.65890571,2289435.55785402,train,636083.5596613504,100.0,0.9999999952537691
4473071.49361883,2478297.83982242,train,1.135159365858282,100.0,0.9973475164375131
4103689.80808498,2318337.57718849,train,0.0023984125675483386,42.8377891616499,0.44272294218798075
4290340.19376154,2460959.87064291,train,0.0010630187973284277,15.34455587934132,0.26041500665329403
4525181.0785148,2323484.87700894,train,9.730806282201975E-4,12.263696515728567,0.2437527855436594
4318617.78270723,2398755.14547656,train,0.0012104612765595783,18.100577963317424,0.2861975480292248
4394259.8441271,2381459.61457024,train,0.0027233918780702523,47.78322274014234,0.4742609383099318
4476756.68263732,2363076.76314988,train,9.236299810868211E-4,10.772463012783923,0.23426751303002216
4362357.31752338,2388916.32762472,train,8.345590443345588E-4,8.869186290225802,0.21656841469997354
4473061.91041136,2478311.02299832,train,1.135159365858282,100.0,0.9973475164375131
4439230.56211116,2230291.20828075,train,0.00920613260179372,83.25687076939829,0.7530497500270922
4364951.11700719,2241495.72664611,train,183575.1856413897,100.0,0.9999999835544257
4318597.54398776,2345524.76848167,train,0.0023454433456528644,42.24586175779573,0.43722031432813574
4473372.32831078,2269839.09991177,train,0.004263090086392184,71.53911849203854,0.5854212711074818
4589273.73274098,2232806.93482171,train,0.005425694567124591,76.1674798830994,0.642497476523045
4580476.51974302,2269028.85748367,train,6.504252304393405E-4,4.805120458429817,0.17725537245010628
4420132.01624708,2305318.55505032,train,0.002662149696511641,47.32647178714951,0.46859352728217196
4356358.96892909,2323454.35535248,train,0.0014081215537532236,21.768451319169916,0.3180671065597721
4485661.04001564,2327820.12460913,train,0.006215086085391632,77.20482146581284,0.673059188355172
4372921.33024821,2262611.7719423,train,0.0024239850253342855,43.14103722115098,0.44534116463896745
4389504.57897495,2451292.97802949,train,0.004431865967393745,71.89659880462942,0.5948122460769429
4173267.99572544,2497153.64758769,train,0.004350830547798338,71.72495954577327,0.5903569791489137
4322573.44073612,2456441.6630607,train,0.0016266255858416632,26.051378797019975,0.35014138873341216
4094046.52728758,2316534.02534128,train,0.0039004464726972005,68.42526381771653,0.5636934722254361
4347477.46895147,2518648.67890838,train,4.6507463052169784E-4,2.9794268826949257,0.13348586332403486
4462159.63044831,2477008.48430306,train,0.0031506541628192517,58.79212850160412,0.5106695421657016
4404058.01307618,2481443.87083935,train,0.011882759943407645,87.36333748443718,0.7974065119127131
4214865.41338422,2415235.26352753,train,0.004552533485596103,72.65877260156431,0.6012697232322433
4492980.75178849,2524470.15264624,train,0.002514731327475885,45.44074974595822,0.454436879752721
4189451.97674959,2557834.13967788,train,0.00700426497067803,78.73392527041567,0.6988007806764893
4302584.42642844,2346661.33942496,train,0.0029353667530096234,51.786843460152966,0.4929771994357027
4561465.63764321,2564689.58547459,train,0.002334220227313314,42.173839296320004,0.43604043690012617
4225993.01172753,2568219.04283096,train,0.003456446801050367,64.16715182283586,0.533777394027288
4210019.89595971,2497447.56441742,train,0.004115034902087428,71.25421489067219,0.5768173693777555
4526880.55958804,2557791.67155364,train,0.002675440877627822,47.66195872368176,0.46983386335114474
4115491.71263426,2453377.61779892,train,3.2341511257311616E-4,1.8075378666969621,0.09676092264108303
4243654.02548858,2436978.1196776,train,0.0020619452247762943,36.29162221323449,0.40581926688919234
4178412.74351878,2414891.69400259,train,0.003810998364061,67.08874987624418,0.5579794449278541
4624957.3294705,2455426.47384029,train,0.002448603393691349,43.33361863300227,0.44783856542393086
4191976.87836514,2494488.95666808,train,0.004277633812892925,71.56992322471045,0.5862476138145839
4309314.4442123,2516380.09790216,train,0.0023011501937363634,41.50283092288596,0.43253486598684815
