X,Y,Aedes.albopictus_AllData_RUN4 logistic values
4246864.87582719,2368166.06702457,0.38604978
4253366.99708964,2609545.7161201,2.1191633E-4
4430217.68283162,2508888.43340278,0.3647289
4089857.30068656,2609126.82262631,0.012746822
4187821.80563451,2512003.22977722,0.5730451
4231167.08813564,2521604.33964538,0.39149192
4203584.60210764,2369535.08727269,0.14882982
4540104.71072658,2603730.47386321,0.21750487
4429991.49650747,2446240.10359786,0.28705433
4224714.44591807,2412289.68894607,0.25297496
4555262.63038765,2516787.8065982,0.4011658
4486389.54835348,2519265.91109654,0.4251295
4342978.53784646,2405154.20391705,0.039251484
4440811.51324631,2333211.94785859,0.1215861
4509200.94411622,2415296.82460372,0.17607854
4160605.4875142,2457850.26088515,0.24962465
4327717.6854999,2525598.65730678,0.4951298
4278162.22216157,2500282.95582622,0.40334848
4453278.51896991,2491919.23348133,0.29383644
4109484.12634394,2638857.52228246,0.074285395
4383141.68381,2419299.67631424,0.51456803
4375089.63845271,2644731.79006637,1.17227064E-4
4557894.15312662,2517818.52957969,0.4182774
4231470.37442155,2477600.76349243,0.35339805
4289661.56669398,2640829.52506184,0.005744944
4602888.01422807,2614350.01224756,0.060946085
4176985.96977868,2430099.71334609,0.5261966
4537799.3741395,2553770.28536246,0.3491028
4175597.23564621,2474037.93602363,0.17374066
4211528.95401543,2654329.10129699,0.053197306
4054153.4866423,2641075.7526722,0.013386592
4123258.12305454,2409284.60997767,0.113323204
4158954.39645313,2502345.71435789,0.002364561
4527865.58369278,2496226.3661208,0.23886375
4609352.23004772,2541140.2991055,0.5041232
4353740.40472196,2398065.15967604,0.33280402
4484142.86268237,2409846.65373058,0.19156118
4554360.54168918,2270320.6943732,0.13546717
4236175.35776695,2449505.72042019,0.26619658
4180929.94710771,2353168.3862151,0.23456919
4341048.98791163,2435134.91647156,0.25541693
4483046.6817701,2643682.64873994,6.508508E-4
4265838.63503971,2657262.33653164,4.646933E-4
4437510.69675301,2294388.94716023,0.43924227
4251798.63642057,2543141.28930963,0.4121099
4525105.61657676,2638193.08895405,7.802877E-4
4301054.20106925,2535578.26674623,0.018397223
