X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
4349784.89991101,2408135.90992422,train,0.0017845329594469658,26.297418340973035,0.31354984848988593
4488717.00100696,2560160.23462593,train,7.226640601360163E-4,7.305140511122335,0.1560992589802842
4322481.19923334,2447099.9695185,train,23.47986505333109,100.0,0.999833636085733
4325211.19064204,2446021.19929051,train,0.008990884634120453,73.45368016699733,0.6970900971718301
4358668.62499714,2464678.88310534,train,0.00956229008807188,74.8915481571252,0.709940534610603
4390073.196846,2535287.0085874,train,0.0061703666729144785,66.95066410163258,0.6123084891731088
4339275.44770158,2496855.86038352,train,0.005656271955925492,64.27944188310705,0.5914669572683471
4452423.99719797,2422626.74042147,train,0.0014022388233551153,19.00924202837828,0.2641203198383205
4355710.17578692,2446045.86206339,train,0.002539328175108389,39.17790055016866,0.39392756966996023
4332479.22424051,2470982.46809566,train,0.005311446944749039,63.592890458610334,0.5761851348225857
4618089.54357813,2499776.78987638,train,0.004031164402248678,55.003543816780905,0.507830179266809
4427888.09302467,2251074.85008215,train,0.004050371979169917,55.10310945447549,0.5090182053244169
4473065.02239875,2478286.7923182,train,45.47757482851755,100.0,0.9999141001552371
4141533.33324387,2462190.33330871,train,0.0032770562477412233,48.953389008835714,0.456166203160679
4473068.10796323,2478295.19847806,train,45.47757482851755,100.0,0.9999141001552371
4080194.80327547,2280406.60454289,train,1.9660342756606364,100.0,0.9980167670187318
4618106.5358613,2499781.54726151,train,0.004031164402248678,55.003543816780905,0.507830179266809
4091058.65890571,2289435.55785402,train,65520.958991128886,100.0,0.9999999403724847
4473071.49361883,2478297.83982242,train,45.47757482851755,100.0,0.9999141001552371
4103689.80808498,2318337.57718849,train,0.007177350521990921,70.65246442807657,0.6475297043616389
4473069.8566333,2478306.90022444,train,45.47757482851755,100.0,0.9999141001552371
4292489.6982611,2415461.61683961,train,0.0015797021358101143,23.09015833219797,0.28792244358245955
4290340.19376154,2460959.87064291,train,7.811003863415902E-4,8.287780643812118,0.16661866119504304
4525181.0785148,2323484.87700894,train,4.510552846328425E-4,3.566696312800055,0.10350272110440782
4318617.78270723,2398755.14547656,train,9.261961947865706E-4,11.213866897669453,0.19163809589136227
4394259.8441271,2381459.61457024,train,6.384522259921937E-4,5.738072964169204,0.14046412823290305
4476756.68263732,2363076.76314988,train,5.919149591419873E-4,4.950152084400135,0.13157270338808913
4362357.31752338,2388916.32762472,train,7.578863055868848E-4,7.7994412303821,0.16247133726485624
4473057.74088617,2478308.36127051,train,45.47757482851755,100.0,0.9999141001552371
4473061.91041136,2478311.02299832,train,45.47757482851755,100.0,0.9999141001552371
4273601.29380924,2532102.4980897,train,0.0012339858699283214,17.106646372937494,0.24003593369634155
4439230.56211116,2230291.20828075,train,0.014749600159692938,81.6835630493226,0.7905897575114624
4364951.11700719,2241495.72664611,train,0.02230589688654033,87.61678147711423,0.8509560290420368
4318597.54398776,2345524.76848167,train,6.905272050689656E-4,6.674308504400916,0.1502001774989808
4473372.32831078,2269839.09991177,train,0.003950572413874752,54.383497743294576,0.5027820946412295
4580476.51974302,2269028.85748367,train,8.380031002136634E-5,0.34516886805619823,0.020999149757024525
4420132.01624708,2305318.55505032,train,0.002363795488269465,36.85069967582106,0.37696193435878744
4356358.96892909,2323454.35535248,train,0.0014874964579903607,21.224800714260507,0.2757508918867456
4372921.33024821,2262611.7719423,train,0.0013877330397120632,18.741482395155284,0.2621042013111318
4389504.57897495,2451292.97802949,train,0.0033859507649785345,49.619696501884455,0.4642866088426816
4173267.99572544,2497153.64758769,train,0.005112185811989251,60.39435654228615,0.5668216273338748
4322573.44073612,2456441.6630607,train,8.589023593693509E-4,9.536266798017435,0.18022379159331553
4228434.9524978,2525987.77804942,train,0.006604809379734174,69.24503490689413,0.6283316219424911
4094046.52728758,2316534.02534128,train,0.009726743558095226,75.03638673074163,0.7134393390629965
4347477.46895147,2518648.67890838,train,7.653817413805268E-4,8.021415872139224,0.1638149434228914
4462159.63044831,2477008.48430306,train,0.0037098690218641045,52.6162163805364,0.4870690295767072
4404058.01307618,2481443.87083935,train,0.026843969694594936,95.18717873734985,0.8729512912752266
4492980.75178849,2524470.15264624,train,0.005376262090858112,63.6965315986017,0.5791442303913531
4189451.97674959,2557834.13967788,train,0.024122465416552143,89.98393922202705,0.8606155074060824
4302584.42642844,2346661.33942496,train,0.0027963847071558463,42.894148869373524,0.41716930778799133
4561465.63764321,2564689.58547459,train,0.0030124438955948384,45.116756536012936,0.43536854717974716
4414670.51161624,2554872.37872747,train,0.002592316276638159,40.00502515123916,0.3988689137063996
4225993.01172753,2568219.04283096,train,0.01132678018324688,76.96972780004532,0.743537712242245
4210019.89595971,2497447.56441742,train,0.0053979005027103375,63.73113199382713,0.5801229399550046
4526880.55958804,2557791.67155364,train,0.002164284197013236,33.58422179475846,0.35648749258669893
4115491.71263426,2453377.61779892,train,3.4969647676238205E-4,2.5395229120794824,0.08215493396331533
4178412.74351878,2414891.69400259,train,0.0030141111189080213,45.12765111308903,0.43550456389822273
4624957.3294705,2455426.47384029,train,0.0016693467038678567,25.03262763126271,0.29937000596077845
4191976.87836514,2494488.95666808,train,0.01173909700722086,78.59594983463141,0.75029624855404
4309314.4442123,2516380.09790216,train,0.0032200957647810133,48.76497778300099,0.45181973735206726
