X,Y,Aedes.albopictus_AllData_RUN1 logistic values
4164346.36398261,2341683.96433401,0.22543786
4318717.66173439,2623444.06762078,0.025198467
4365982.90386913,2336648.62567363,0.05627362
4122194.96372422,2609857.50612871,0.049778946
4347430.42198858,2362153.49228113,0.16878362
4391536.80945814,2396097.30793007,0.5707104
4320583.99730909,2341281.70260307,0.36428148
4102957.23434016,2351304.25514378,0.025077144
4252827.72648966,2490330.25106936,0.82879436
4500965.38137799,2611608.45953035,0.044271007
4383536.8024482,2447950.64865427,0.61969465
4244855.70664968,2408699.59090196,0.37406462
4406313.09918298,2583010.46138941,0.07863795
4359217.53427033,2474139.56550643,0.6907588
4319931.65153016,2361128.94725207,0.2748853
4605596.35006036,2269462.51996871,0.6101207
4222990.2483868,2417518.38084106,0.5610433
4546772.23954301,2259002.79530194,0.21929853
4501259.72675236,2660430.37110938,0.062054824
4581189.04687153,2570069.6405063,0.1663491
4381676.34196103,2430850.66411321,0.6129814
4425715.19590788,2603487.78876163,0.22981419
4412026.83005947,2439812.3395413,0.5302497
4573360.01502861,2263323.71347927,0.30816716
4546573.81138988,2624342.47852663,0.05449246
4478225.4899631,2436532.77139146,0.4961098
4267086.02652349,2390401.57839795,0.23659761
4173697.55580455,2435280.29025465,0.45544857
4451906.92508383,2567670.48391921,0.056088906
4504164.05471881,2603631.25038248,0.032647744
4076732.32344584,2351432.81211695,0.067571476
4550985.52572178,2600133.93304479,0.063345544
4055224.82729591,2277415.0282582,0.42117542
4455555.29359566,2497234.54923091,0.4640279
4384395.81637216,2428322.12321161,0.6159204
4282985.54220878,2660405.21938721,0.15274219
4486000.93809386,2600034.55654953,0.063193604
4500925.25377665,2331802.36034398,0.3800715
4101261.31242265,2351891.9522074,0.025714638
4286517.34155425,2521699.41844852,0.34000665
4320403.63319119,2405120.76026058,0.3731501
4440705.15766957,2505201.51341713,0.4413652
4452178.96008703,2352655.00520948,0.5896415
4107043.14550165,2590331.03075907,0.039355498
4309584.4927543,2337939.38337803,0.3692676
4513958.92948914,2636042.21817871,0.043341104
4432560.5308298,2547893.23402013,0.15809563
4393809.15460115,2605741.65464668,0.04126122
4521280.16820738,2250824.73901876,0.3168562
4384469.40425134,2537575.80464694,0.21157925
4528583.99580154,2561541.25613517,0.3538233
4131744.96492334,2613706.55194698,0.05588785
4301484.24671648,2608653.32827295,0.021272782
4064856.72637914,2631178.19232977,0.1935091
4377800.61012484,2454607.50571781,0.5009305
4455384.82291344,2597088.02730688,0.05123465
4234433.36763414,2427720.49855804,0.43106118
4290040.93249706,2634884.93431239,0.07176717
4521777.70278417,2614262.5152935,0.042040735
4139610.07558546,2663284.58754952,0.21063559
4401655.73641502,2443561.44827608,0.50156665
4328735.5522668,2394798.27232492,0.3694252
4207194.34552726,2644558.10577496,0.057137705
4181633.96489158,2435845.52853602,0.46732792
4312007.19168708,2386237.40679338,0.2830025
4295689.8116226,2355432.44967422,0.30072668
4155378.61597508,2629014.33243064,0.03718874
4057470.6209664,2627621.88047815,0.22141245
4151547.86793986,2584066.17585576,0.026961364
4571318.50725583,2289272.88241383,0.42372632
4164519.70658491,2363100.18664536,0.27063474
4546997.74388331,2611461.12911386,0.03169755
4084348.19477006,2370586.6757953,0.03927776
4616369.02360222,2590656.62309223,0.018234417
4530310.75277887,2592116.83691384,0.05770489
4619021.9923264,2486010.01291195,0.28637114
4323016.43026898,2560918.93749086,0.29607582
4510624.82717315,2244001.46583738,0.39220294
4228638.98110344,2621516.20724586,0.03178699
4444143.32137483,2594876.98919951,0.038984634
4606536.54485729,2251550.97540581,0.47070608
4132783.70272593,2572152.40762,0.061463717
4471194.55651506,2347133.85407025,0.5389155
4594904.80892953,2647629.79091596,0.043274514
4179421.01128408,2592303.87200593,0.047539614
4122969.83247844,2546759.40778583,0.005382438
4285113.46294735,2544452.12685815,0.029639369
4176141.66595442,2515465.27120178,0.046481848
4577889.98314804,2526323.89292407,0.4610688
4196702.40155259,2411026.03494977,0.45699808
4113449.18897045,2299914.1317934,0.327695
4455771.93108044,2309424.91031541,0.07841884
4548225.45169889,2608559.27308225,0.07496127
4356639.10190679,2443268.23972001,2.8386767E-4
4483382.62477983,2270390.65837033,0.33858794
4225937.79871291,2598551.45553343,0.08311651
4386316.00599611,2622346.95990295,0.035397675
4118201.9394816,2596302.06618828,0.02217389
4145858.66252786,2561235.92787933,0.005173212
4345174.56367878,2556305.76687665,0.23215005
4558098.16979356,2591397.17718884,0.12507735
4254299.18742255,2599900.9518309,0.021877725
4201409.05480372,2400569.84463228,0.44068363
4152381.99897627,2381464.39359959,0.3865922
4078531.41256297,2656493.04769069,0.13016938
4153947.07160238,2478914.21375129,0.44833308
4535734.38535207,2593323.88316046,0.20393193
4428458.18140032,2313359.87617904,0.35386363
4339605.37603717,2465233.93644744,0.51966906
4496499.65668118,2295399.42350335,0.13834143
4372115.69998833,2434281.50282403,0.4938071
4303451.62317884,2442307.00761707,0.50800085
4239514.29520965,2482191.78867548,0.49658203
4211633.53177486,2562627.42173971,0.1142152
4408171.87712504,2405364.28606482,0.5473757
4632414.56835449,2605473.82455609,0.034496095
4408154.06234079,2403215.57464149,0.56415147
4589534.57104255,2557142.81283979,0.39651224
4527636.50018639,2519180.57494384,0.45561832
4508962.10101502,2577858.50944351,0.065610565
4123309.91994906,2604663.05245748,0.046793193
4446341.80125873,2418701.82247585,0.8556282
4602278.53402483,2659379.61574086,0.050294496
4313119.63873259,2439435.91325006,0.5464285
4156950.99703306,2410853.58823042,0.3911699
4607829.68239622,2643173.0199666,0.046554264
4520392.4531185,2635942.19251046,0.038307317
4152480.11605106,2478279.59962707,0.4518142
4500025.78571008,2624530.75941199,0.041474823
4435320.04326634,2316718.43297612,0.45002696
4423992.74080331,2652492.528777,0.030056708
4081556.90547671,2551484.31507163,0.025332525
4404206.7842889,2665201.29785167,0.028041987
4087436.63756942,2625803.09321082,0.10750986
4383864.12083349,2603395.86336894,0.024674023
4581149.57901879,2584164.41702762,0.07706321
4503970.91002014,2342516.82432832,0.5459975
4377073.99503244,2300740.29876647,0.5451881
4475871.75075555,2415631.47492012,0.49914587
4478600.3688337,2628673.31267695,0.03992854
4575699.58867757,2650667.08679146,0.03201873
4172982.80180581,2339335.08530099,0.29202244
4336239.16829604,2497682.06341802,0.47832042
4158696.1956613,2560570.37635948,0.012812855
4180737.75501029,2509642.43768218,0.36680913
4091147.522003,2609316.49892973,0.052746028
4317505.58992151,2536380.32813881,0.16050732
4227701.38878377,2540071.32203708,0.38780257
4368083.15041025,2616283.38844548,0.051453173
4558023.80473162,2532441.57985639,0.45509017
4379605.09358086,2561927.84008245,0.11958516
4556605.5447642,2276372.76439282,0.35848972
4577137.43045148,2255519.15587357,0.27088282
4470726.92980146,2629034.4603299,0.042363077
4260002.76405917,2522035.50295002,0.4933709
4624701.59794917,2425494.89399267,0.3912532
4194386.65223065,2507930.44669678,0.4067006
4243716.28334243,2414019.27947417,0.41840893
4446569.71112223,2650660.63519558,0.017427705
4586266.78701475,2254846.00097171,0.49720117
4614617.24102021,2446820.95169963,0.41684896
4396338.03398598,2570992.36514661,0.041421734
4111642.43440848,2501388.47690399,0.026585182
4320289.0290951,2407786.1737296,0.37650868
4576758.90304354,2649307.95765814,0.041007638
4287781.51822411,2653684.79878746,0.150782
4356401.33762941,2349205.49333415,0.03229426
4551103.43413226,2587300.12837674,0.12735249
4112232.21494464,2345268.9559909,0.034333967
4311905.43069417,2382183.50839642,0.27014223
4166170.52120264,2664985.94797174,0.09722886
4419336.49191442,2364260.9580562,0.45005053
4277161.05696734,2379608.31141434,0.119149834
4246864.87582719,2368166.06702457,0.30069605
4253366.99708964,2609545.7161201,0.027487127
4430217.68283162,2508888.43340278,0.43255663
4187821.80563451,2512003.22977722,0.50726444
4466436.43421267,2306591.84646291,0.15320529
4231167.08813564,2521604.33964538,0.51062334
4203584.60210764,2369535.08727269,0.23048091
4420578.00020693,2436723.92804038,0.51042426
4598317.03074097,2553610.2222576,0.36479726
4525164.90837009,2254359.08066942,0.3662977
4094499.73033506,2348508.70971508,0.037632637
4540104.71072658,2603730.47386321,0.1662292
4429991.49650747,2446240.10359786,0.5345911
4224714.44591807,2412289.68894607,0.5720369
4555262.63038765,2516787.8065982,0.45682734
4440811.51324631,2333211.94785859,0.2158179
4509200.94411622,2415296.82460372,0.5162003
4160605.4875142,2457850.26088515,0.46308643
4327717.6854999,2525598.65730678,0.3747119
4278162.22216157,2500282.95582622,0.52918077
4119548.40386165,2618373.15171965,0.05386969
4109484.12634394,2638857.52228246,0.097215176
4383141.68381,2419299.67631424,0.585578
4375089.63845271,2644731.79006637,0.036480624
4557894.15312662,2517818.52957969,0.4600659
4289661.56669398,2640829.52506184,0.06801051
4537799.3741395,2553770.28536246,0.37427
4054153.4866423,2641075.7526722,0.06251249
4123258.12305454,2409284.60997767,0.34779263
4142419.74740278,2448111.30751338,0.8782971
4158954.39645313,2502345.71435789,0.031454183
4609352.23004772,2541140.2991055,0.41554934
4353740.40472196,2398065.15967604,0.49545902
4484142.86268237,2409846.65373058,0.52561456
4554360.54168918,2270320.6943732,0.2787377
4236175.35776695,2449505.72042019,0.41869646
4180929.94710771,2353168.3862151,0.26160482
4341048.98791163,2435134.91647156,0.47660705
4483046.6817701,2643682.64873994,0.038895763
4265838.63503971,2657262.33653164,0.029665293
4437510.69675301,2294388.94716023,0.4351231
4525105.61657676,2638193.08895405,0.03651875
4174728.54555954,2343980.03527889,0.18035033
4144760.45738412,2345027.60647808,0.0149172
4482915.38192437,2336778.48619664,0.43348122
4466820.91707868,2481053.21238214,0.6002803
4512699.95422562,2622019.09112149,0.027408406
4506318.16126006,2562525.83785108,0.14423622
4074442.00609053,2360203.18025094,0.049490314
4553546.38678367,2286835.46889945,0.4500028
4299718.34307187,2493971.92322273,0.4937318
4261015.41557381,2653559.81526941,0.033183858
4087451.72871718,2364718.57080694,0.038477786
4231356.63004623,2463179.09440372,0.49956426
4122752.1355304,2646043.67534408,0.11438106
4117364.15998355,2386301.90204476,0.35709247
4585009.39560934,2248515.92406832,0.46449
4626765.16233494,2648399.41894205,0.043495756
4174968.45817082,2587813.95469902,0.07841697
4201469.98062935,2560661.24058075,0.15684104
4436014.66203176,2618465.42069077,0.052602068
4480099.46580136,2509928.26794683,0.4909783
4421452.52998171,2558849.14280854,0.060600795
4417680.78813156,2505529.90293825,0.25838128
4083099.98870717,2328865.2673497,0.27360395
4224773.59469565,2509153.73349404,0.45754814
4322540.65556357,2536067.36618453,0.06733516
4481652.00324201,2436485.72880132,0.5085821
4600346.02773432,2627938.46306326,0.08196022
4094312.23008419,2387591.75450748,0.026824703
4244691.05333339,2544192.07859373,0.38466424
4162254.97710746,2376611.37061753,0.24169517
4477230.2059201,2582918.17770912,0.039272953
4611741.29866481,2242402.36833562,0.5720237
4109152.28164246,2367330.25343632,0.1721919
4285162.11630236,2529583.66073866,0.15409441
4440036.76222594,2497547.12422404,0.4626735
4062989.46473149,2352372.17732569,0.037833612
4376174.9952405,2242968.38592343,0.3691737
4483828.55742888,2502697.44640457,0.47085196
4507884.45832416,2546850.60133751,0.29391235
4491152.09725766,2274809.22667419,0.44766843
4349731.63078608,2297392.66847873,0.5738093
4099769.95046591,2436710.87273271,0.04607376
4537498.09675435,2257846.57682269,0.25591746
4217437.52709545,2474170.51532033,0.48006728
4590801.0012438,2559985.85731449,0.37622645
4180174.46904865,2561329.37795841,0.034480136
4540276.37607825,2263257.25839107,0.14565349
4401704.01999414,2596937.23090362,0.0475103
4537224.78465556,2309333.99612366,0.33304825
4272313.91677287,2573579.30604635,0.3176442
4450352.46165152,2542218.92350351,0.18688497
4096639.3674337,2519002.39065423,0.037265602
4458367.14352296,2416074.20758101,0.5052024
4115560.86530273,2636872.72364195,0.07687603
4067233.65243064,2560291.33844674,0.0571985
4069228.16022675,2585427.33998256,0.057650436
4073369.14490681,2427634.56891796,0.02284093
4624503.07570593,2534251.26480951,0.35847843
4306587.54341256,2360711.80058245,0.26082924
4282065.09634822,2538998.35475406,0.056410037
4545880.44750985,2594561.19959163,0.21728806
4404865.66013183,2530552.03648707,0.32483646
4171588.67596313,2631021.87633533,0.049429793
