Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.36688E-9,0.000000237,0.000000005,0.00625,0.950819672,0
8.08873E-6,0.00080911,0.000016292,0.005,0.950819672,0
9.06691E-2,9.06772094,0.15442174,0.00375,0.950819672,0
1.43224E-1,23.390080643,0.223889359,0.0025,0.950819672,0
7.66099E-1,100,0.606771531,0.00125,0.950819672,0
1E0,100,0.668233258,0,0.950819672,0
