Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
3.63002E-3,60.56992304,0.533345487,0.06875,0.661290323,0
3.71186E-3,60.941108606,0.538889871,0.0675,0.661290323,0
3.71306E-3,61.026176134,0.538970632,0.06625,0.661290323,0
3.71713E-3,61.312821414,0.539242559,0.06625,0.677419355,0
3.74949E-3,61.687770619,0.541395721,0.065,0.677419355,0
3.75224E-3,62.062994178,0.541577322,0.06375,0.677419355,0
3.78615E-3,62.441609144,0.543810358,0.0625,0.677419355,0
3.83556E-3,62.825164853,0.547024879,0.06125,0.677419355,0
3.84101E-3,63.20926598,0.547376962,0.06,0.677419355,0
3.85149E-3,63.594414709,0.548051686,0.05875,0.677419355,0
3.88529E-3,63.982943345,0.550214917,0.0575,0.677419355,0
3.89728E-3,64.372671076,0.550977402,0.05625,0.677419355,0
3.93016E-3,64.765686948,0.553055073,0.055,0.693548387,0
3.93936E-3,65.031807318,0.553632871,0.05375,0.693548387,0
3.95237E-3,65.555303256,0.554447832,0.0525,0.741935484,0
3.97127E-3,65.952430064,0.555625752,0.05125,0.741935484,0
3.998E-3,66.352229719,0.557281351,0.05,0.741935484,0
4.06205E-3,66.758435103,0.561199382,0.04875,0.741935484,0
4.20309E-3,67.124709232,0.569585928,0.0475,0.758064516,0
4.22977E-3,67.6038849,0.571136632,0.04625,0.774193548,0
4.27472E-3,68.031356818,0.57372385,0.045,0.774193548,0
4.27729E-3,68.45908573,0.57387083,0.04375,0.774193548,0
4.30737E-3,68.88982273,0.575583714,0.0425,0.774193548,0
4.33384E-3,69.323207018,0.577079799,0.04125,0.774193548,0
4.34249E-3,69.75745611,0.577566249,0.04,0.774193548,0
4.36911E-3,70.194367412,0.579056738,0.03875,0.774193548,0
4.38382E-3,70.632749355,0.579875603,0.0375,0.774193548,0
4.42808E-3,71.075557121,0.58232083,0.03625,0.790322581,0
4.43995E-3,71.519551759,0.582971733,0.035,0.790322581,0
4.4905E-3,71.968601597,0.585721529,0.03375,0.790322581,0
4.53799E-3,72.422400766,0.588272111,0.0325,0.790322581,0
