X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
4293637.33739542,2512320.47273348,train,0.0019056006187193942,52.42132604491627,0.4819085835824827
4349784.89991101,2408135.90992422,train,0.009214506168787124,94.76687386318878,0.8181084809086874
4322481.19923334,2447099.9695185,train,0.014791968533702269,100.0,0.8783492278354409
4325211.19064204,2446021.19929051,train,0.003952805817832615,82.68732239996493,0.658638129641744
4473063.68332616,2478305.96256181,train,0.009798029598650499,95.01845960595843,0.8270677605838852
4418024.18406858,2596584.27755639,train,0.0010898878734474022,12.460157146478593,0.3472566942858047
4358668.62499714,2464678.88310534,train,0.004065094933103023,83.65583498049567,0.6649077810165399
4390073.196846,2535287.0085874,train,0.0017368962406946573,22.942945719111027,0.4588198013557043
4339275.44770158,2496855.86038352,train,0.003005908454778717,75.26180530471534,0.5946893411641709
4386205.05252934,2530864.49867524,train,0.0015508267784475008,19.28866525298847,0.4308445309392827
4355710.17578692,2446045.86206339,train,0.0020708576668695775,62.03830140520926,0.5026920585287252
4618089.54357813,2499776.78987638,train,0.0018070542460386489,34.26834300110936,0.46866699112883237
4342892.11541541,2441318.94407335,train,0.010917299440202284,96.91608344239627,0.8419958943843536
4342882.72889908,2441319.35297051,train,0.010917299440202284,96.91608344239627,0.8419958943843536
4618114.3098207,2499773.05253195,train,0.0018070542460386489,34.26834300110936,0.46866699112883237
4473068.10796323,2478295.19847806,train,0.009798029598650499,95.01845960595843,0.8270677605838852
4080194.80327547,2280406.60454289,train,0.020304083889524344,100.0,0.9083478966535248
4618106.5358613,2499781.54726151,train,0.0018070542460386489,34.26834300110936,0.46866699112883237
4414899.29910304,2288534.78657047,train,0.0019515609297603835,57.30022310432284,0.4878611392685948
4091058.65890571,2289435.55785402,train,0.11109906145728676,100.0,0.9818937822029743
4473071.49361883,2478297.83982242,train,0.009798029598650499,95.01845960595843,0.8270677605838852
4103689.80808498,2318337.57718849,train,0.0012159261529859206,14.61142330322869,0.37245749943330464
4473069.8566333,2478306.90022444,train,0.009798029598650499,95.01845960595843,0.8270677605838852
4292489.6982611,2415461.61683961,train,0.0019111340876077115,52.742914493831485,0.4826325681947174
4290340.19376154,2460959.87064291,train,0.0019314903960695824,55.12542694243087,0.48527861002574946
4525181.0785148,2323484.87700894,train,0.0035759752782485617,79.07917908341112,0.6357681711872468
4318617.78270723,2398755.14547656,train,0.0018938855434874652,51.40036183377776,0.4803691079446589
4394259.8441271,2381459.61457024,train,0.0037581521276968937,80.8467831326809,0.6471951649302299
4362357.31752338,2388916.32762472,train,0.0018745163203084893,47.929109064298395,0.47780363529505754
4473057.74088617,2478308.36127051,train,0.009798029598650499,95.01845960595843,0.8270677605838852
4473061.91041136,2478311.02299832,train,0.009798029598650499,95.01845960595843,0.8270677605838852
4273601.29380924,2532102.4980897,train,3.752270239166076E-4,4.9191314799439505,0.15480271755405695
4316373.88625815,2578538.19142439,train,1.1187985162628015E-4,0.20245620073840137,0.05178286335008152
4364951.11700719,2241495.72664611,train,0.01035514893484021,95.91345210671325,0.8348350325709922
4318597.54398776,2345524.76848167,train,0.0018177895902792341,36.50311841839514,0.47014225070455673
4473372.32831078,2269839.09991177,train,0.0018789628555892937,49.385573899935174,0.4783948209143733
4589273.73274098,2232806.93482171,train,0.0021627746452369725,65.45534733183912,0.513546044413702
4580476.51974302,2269028.85748367,train,0.003299609950433544,77.63929010182979,0.6169469975509126
4420132.01624708,2305318.55505032,train,0.0017739418988914264,27.609293658764887,0.4640644710468236
4356358.96892909,2323454.35535248,train,8.598705584192619E-4,10.035586842762337,0.29563566067811475
4533513.06859391,2290496.33255223,train,0.0018070542460386489,34.26834300110936,0.46866699112883237
4485661.04001564,2327820.12460913,train,0.002576970156640667,72.32377720437776,0.5571047101866904
4372921.33024821,2262611.7719423,train,0.0017884280511662896,30.759974088105558,0.46608777829298714
4322573.44073612,2456441.6630607,train,0.002133761736407832,64.47615576487533,0.5101715915872332
4228434.9524978,2525987.77804942,train,0.0018181109410322755,36.53796061242404,0.4701862847096846
4094046.52728758,2316534.02534128,train,0.0017583897941054886,25.278770116837197,0.4618751414061274
4462159.63044831,2477008.48430306,train,0.003841207860931739,81.66694297300864,0.6521702131593307
4404058.01307618,2481443.87083935,train,0.0040934174978525,83.74138251845463,0.6664529656656865
4492980.75178849,2524470.15264624,train,0.0017933042530159642,31.708317200801808,0.4667654139138958
4189451.97674959,2557834.13967788,train,0.002002244165325047,59.62789433666602,0.49426878078349706
4126461.34772195,2375309.25569212,train,0.0016381694246611314,20.943587903681337,0.4443280154319684
4561465.63764321,2564689.58547459,train,0.0017078021716968408,22.305024705708863,0.4546283415400507
4414670.51161624,2554872.37872747,train,8.958296527542348E-4,10.525521981748442,0.304237542586284
4225993.01172753,2568219.04283096,train,7.854254248260895E-4,8.937667514082543,0.2771336878298602
4210019.89595971,2497447.56441742,train,0.0017781804007969226,28.713884722732413,0.46465805558960543
4526880.55958804,2557791.67155364,train,0.0016907966597959137,21.99735930001707,0.4521482270727904
4115491.71263426,2453377.61779892,train,6.309174063312932E-4,7.369688121204318,0.23545252295775668
4243654.02548858,2436978.1196776,train,0.0023755342713319824,69.12032993860706,0.5369395356287335
4178412.74351878,2414891.69400259,train,0.002079956088449534,62.571519997549906,0.503787994288743
4624957.3294705,2455426.47384029,train,0.0016488874888895852,21.1136769889082,0.44593873163750636
4191976.87836514,2494488.95666808,train,0.0017229364436743449,22.460254245976063,0.4568167422877522
