X,Y,Aedes.albopictus_AllData_RUN3 logistic values
4164346.36398261,2341683.96433401,0.07042427
4318717.66173439,2623444.06762078,9.116709E-5
4365982.90386913,2336648.62567363,0.023393169
4467327.64677691,2516545.40969074,0.16680804
4344043.98372289,2360767.52120876,8.692124E-5
4122194.96372422,2609857.50612871,0.026925683
4132727.46198224,2327092.40845534,0.031249218
4347430.42198858,2362153.49228113,1.7500308E-4
4391536.80945814,2396097.30793007,0.17875837
4320583.99730909,2341281.70260307,0.2708156
4102957.23434016,2351304.25514378,1.4522182E-7
4108895.68839149,2413114.26411399,0.2875493
4252827.72648966,2490330.25106936,0.6130696
4500965.38137799,2611608.45953035,0.008735785
4386802.84905901,2249192.21845179,0.0024011105
4383536.8024482,2447950.64865427,0.39200875
4244855.70664968,2408699.59090196,0.1649634
4406313.09918298,2583010.46138941,0.098507896
4359217.53427033,2474139.56550643,0.06490983
4319931.65153016,2361128.94725207,0.14300421
4605596.35006036,2269462.51996871,1.5556675E-6
4222990.2483868,2417518.38084106,1.3358916E-5
4159632.34448599,2558681.86025503,0.04010721
4229406.94361997,2483034.96773551,0.055852205
4501259.72675236,2660430.37110938,2.7621083E-4
4581189.04687153,2570069.6405063,0.08182095
4381676.34196103,2430850.66411321,0.0013435666
4425715.19590788,2603487.78876163,0.13870235
4432663.82892524,2412946.46570946,0.11857291
4412026.83005947,2439812.3395413,0.22481373
4395445.94232019,2230892.16300025,0.14520375
4573360.01502861,2263323.71347927,2.719466E-6
4436409.44384171,2621486.04728251,0.0040714284
4478225.4899631,2436532.77139146,0.06755897
4062048.57945296,2292850.81443016,0.46151045
4267086.02652349,2390401.57839795,0.07898771
4173697.55580455,2435280.29025465,0.14478426
4451906.92508383,2567670.48391921,0.033341397
4504164.05471881,2603631.25038248,0.09394748
4076732.32344584,2351432.81211695,0.07961408
4550985.52572178,2600133.93304479,0.04559981
4055224.82729591,2277415.0282582,1.4377626E-6
4455555.29359566,2497234.54923091,0.026414815
4384395.81637216,2428322.12321161,0.268367
