X,Y,Aedes.albopictus_AllData_RUN4 logistic values
4624701.59794917,2425494.89399267,0.3059736
4194386.65223065,2507930.44669678,0.33375487
4243716.28334243,2414019.27947417,0.31932354
4446569.71112223,2650660.63519558,0.012790649
4128451.37153763,2538708.06021944,0.029615883
4614617.24102021,2446820.95169963,0.47447807
4396338.03398598,2570992.36514661,0.017446967
4111642.43440848,2501388.47690399,0.031500082
4320289.0290951,2407786.1737296,0.18639147
4576758.90304354,2649307.95765814,0.008337115
4356401.33762941,2349205.49333415,0.009419643
4551103.43413226,2587300.12837674,0.13251843
4468566.40512704,2628746.02700999,0.024365677
4112232.21494464,2345268.9559909,0.0046329033
4471373.04966663,2644606.75892216,0.018800879
4311905.43069417,2382183.50839642,0.10923806
4166170.52120264,2664985.94797174,0.048988607
4419336.49191442,2364260.9580562,0.27225316
4409404.89178548,2485697.8778609,0.36664346
4277161.05696734,2379608.31141434,0.09225535
4284136.86810037,2464897.59413339,0.10662127
4246864.87582719,2368166.06702457,0.34544367
4351335.02200736,2423824.53184173,0.117904775
4430217.68283162,2508888.43340278,0.3822245
4534370.87955083,2294191.56664675,0.0704314
4089857.30068656,2609126.82262631,0.02125144
4466436.43421267,2306591.84646291,0.06398516
4231167.08813564,2521604.33964538,0.32406422
4203584.60210764,2369535.08727269,0.11679174
4420578.00020693,2436723.92804038,0.25935218
4598317.03074097,2553610.2222576,0.29306456
4525164.90837009,2254359.08066942,0.23299746
4094499.73033506,2348508.70971508,0.017786052
4540104.71072658,2603730.47386321,0.16474074
4224714.44591807,2412289.68894607,0.2319265
4555262.63038765,2516787.8065982,0.27158123
4486389.54835348,2519265.91109654,0.48352435
4342978.53784646,2405154.20391705,0.0025558986
4440811.51324631,2333211.94785859,0.08459113
4509200.94411622,2415296.82460372,0.15711111
4147244.23958268,2541005.45432287,0.032811295
4160605.4875142,2457850.26088515,0.21157095
4278162.22216157,2500282.95582622,0.42644915
4119548.40386165,2618373.15171965,0.023441024
4109484.12634394,2638857.52228246,0.061339464
4383141.68381,2419299.67631424,0.3403088
4375089.63845271,2644731.79006637,0.036613613
4231470.37442155,2477600.76349243,0.5116057
4289661.56669398,2640829.52506184,0.010305454
4602888.01422807,2614350.01224756,0.21631017
4537799.3741395,2553770.28536246,0.4048042
4175597.23564621,2474037.93602363,0.15427285
4211528.95401543,2654329.10129699,0.056725617
4054153.4866423,2641075.7526722,0.032186635
4123258.12305454,2409284.60997767,0.2814425
4142419.74740278,2448111.30751338,0.7681194
4158954.39645313,2502345.71435789,0.013625256
4527865.58369278,2496226.3661208,0.115738615
4609352.23004772,2541140.2991055,0.36062187
4353740.40472196,2398065.15967604,0.17042895
4484142.86268237,2409846.65373058,0.08226836
4554360.54168918,2270320.6943732,0.032842282
4236175.35776695,2449505.72042019,0.11911242
4341048.98791163,2435134.91647156,0.12428032
4483046.6817701,2643682.64873994,0.007955936
4265838.63503971,2657262.33653164,0.005797878
4251798.63642057,2543141.28930963,0.35086763
4525105.61657676,2638193.08895405,0.008275217
4301054.20106925,2535578.26674623,0.029954912
4174728.54555954,2343980.03527889,0.09171258
4144760.45738412,2345027.60647808,9.482314E-4
4466820.91707868,2481053.21238214,0.21277797
4512699.95422562,2622019.09112149,0.02029725
4506318.16126006,2562525.83785108,0.21042752
4074442.00609053,2360203.18025094,0.033141777
4299718.34307187,2493971.92322273,0.2766687
4073295.73792316,2659118.79342101,0.06498522
4549777.10086308,2623564.70065623,0.10890313
4087451.72871718,2364718.57080694,0.005697766
4231356.63004623,2463179.09440372,0.17848773
4122752.1355304,2646043.67534408,0.09616993
4117364.15998355,2386301.90204476,0.2235201
4585009.39560934,2248515.92406832,0.42879793
4626765.16233494,2648399.41894205,0.021868467
4167886.61439703,2645959.70454481,0.018282559
4421605.90230843,2468784.8252414,0.17773123
4174968.45817082,2587813.95469902,0.06602211
4522671.04932,2641542.65189536,0.0087844
4201469.98062935,2560661.24058075,0.10959546
4436014.66203176,2618465.42069077,0.016928008
4274268.83821927,2538751.65238476,0.042315166
4494821.21659056,2401738.81349856,0.05893565
